index,RegionID,RegionName,SizeRank,RegionType,StateRegionID,StateName,MSARegionID,MSA,CountyRegionID,CountyName,CityRegionID,City,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1
4096,27016,Sebring,911,City,14.0,FL,395080.0,Sebring,2724.0,Highlands,27016.0,Sebring,0.421204485,0.425196029,0.433958529,0.446754339,0.448334085,0.428028899,0.426343879,0.408913373,0.387737455,0.384261573,0.371837593,0.36513294,0.291076744,0.286809977,0.282762833661541,0.258099040281876,0.239128293835637,0.218666030908648,0.211098655531116,0.196508904817363,0.176511305968433,0.155400608814064,0.139495589163973,0.130873790247826
4097,28485,Highland,912,City,9.0,CA,395025.0,Riverside,3250.0,San Bernardino,28485.0,Highland,0.553552808,0.540915805,0.539413585,0.562033999,0.534184823,0.49196239,0.452508004,0.413995068,0.388801757,0.305182641,0.267565872,0.26004986,0.224409449,0.193806979,0.175153105861767,0.171668480796144,0.158542283133468,0.138773628400184,0.125424251774144,0.126447429365447,0.113514342690597,0.0920321185917233,0.0894882010419859,0.0867942137190854
4098,55006,Wake Forest,913,City,36.0,NC,395012.0,Raleigh,324.0,Wake,55006.0,Wake Forest,0.208408273,0.200065847,0.196449704,0.202743573,0.210838821,0.191219197,0.193337618,0.181710597,0.169502477,0.135518689,0.132212536,0.134445844,0.107958051,0.108399958,0.115657720543988,0.0951978990808479,0.082248632333522,0.0738614979299962,0.0719811320754717,0.0725872224739465,0.0625226203402099,0.0592666545652569,0.0583615920042834,0.0598796937659497
4099,15796,Methuen,914,City,26.0,MA,394404.0,Boston,503.0,Essex,15796.0,Methuen,0.299457051,0.285753919,0.30850326,0.32887961,0.303287824,0.292875989,0.281859693,0.265572391,0.225851873,0.180334613,0.171646977,0.177274007,0.148662042,0.144395636,0.146050670640835,0.128540598867008,0.115316300040989,0.100317811247755,0.0922452407614782,0.0879059350503919,0.0832397529477821,0.0752826678116502,0.0728907330567082,0.0735967926689576
4100,16216,West Orange,915,City,40.0,NJ,394913.0,New York,504.0,Essex,16216.0,West Orange,0.309390681,0.29004329,0.257580133,0.285508083,0.322342733,0.319053801,0.305726999,0.297673751,0.291891105,0.296795708,0.268820348,0.183057038,0.175339367,0.188813174,0.180472896895609,0.163047931175748,0.157851578515785,0.149237323072695,0.14187866927593,0.134153080961592,0.133095008937165,0.0868528132454048,0.0774315391879131,0.0925035360678925
4101,11520,Frankfort,916,City,24.0,KY,394614.0,Frankfort,2279.0,Franklin,11520.0,Frankfort,,,,,,,0.288492063,0.249269588,0.229780903,0.169443316,0.189511654,0.198726694,0.182615505,0.217541112,0.213176895306859,0.219338894037689,0.218681661980631,0.219137254901961,0.200870646766169,0.165239597416254,0.174622356495468,0.177981651376147,0.171171171171171,0.136096504794309
4102,38134,Danville,917,City,9.0,CA,395057.0,San Francisco,3159.0,Contra Costa,38134.0,Danville,0.131277322,0.137212188,0.145338803,0.1626478,0.145337393,0.116948779,0.102772292,0.088191934,0.066226956,0.03916428,0.035564801,0.038136387,0.033366236,0.028678803,0.0267881994417687,0.0249875330672812,0.0231300222473038,0.0222564096801091,0.0200199684243023,0.0201220249909131,0.0202709804171212,0.0198906394807584,0.0190458568896475,0.0194390680918317
4103,6102,Murray,918,City,55.0,UT,395053.0,Salt Lake City,2840.0,Salt Lake,6102.0,Murray,0.313101406,0.297982283,0.289325153,0.289043133,0.285962733,0.237941323,0.209435846,0.199198196,0.161085743,0.157959891,0.172344689,0.205882353,0.22075,0.224051896,0.225092250922509,0.235419630156472,0.227110582639715,0.205708893606983,0.197510568341945,0.193879934594721,0.187529191966371,0.157993878031552,0.145867866445655,0.145303210463734
4104,21995,Lakewood,919,City,44.0,OH,394475.0,Cleveland,2241.0,Cuyahoga,21995.0,Lakewood,0.321434585,0.31975288,0.325124792,0.343718593,0.314146669,0.266882123,0.264195451,0.23559322,0.219878997,0.165374677,0.161100536,0.155776356,0.154753877,0.132101068,0.123214939582571,0.114571566887203,0.101965206185567,0.0974119916412152,0.10250606305578,0.103091115067163,0.0919058368268301,0.128744939271255,0.112550607287449,0.115730888852513
4105,395756,Old Bridge Township,920,City,40.0,NJ,394913.0,New York,2802.0,Middlesex,395756.0,Old Bridge Township,0.223706522,0.199076873,0.196873782,0.219088978,0.221890375,0.203459551,0.210892443,0.20481005,0.190851527,0.198442835,0.174462576,0.168414167,0.131935092,0.117326593,0.111870960815606,0.105644278545524,0.102275341704079,0.0935534591194969,0.086062331909508,0.0914088267629967,0.088948362720403,0.0867966751918159,0.0762023735165522,0.0794573643410853
4106,12608,Massapequa,921,City,43.0,NY,394913.0,New York,1252.0,Nassau,12608.0,Massapequa,0.137076053,0.111765459,0.115620214,0.12739586,0.12695563,0.127346194,0.127218163,0.127181078,0.123248199,0.095648865,0.082673703,0.081763376,0.076649295,0.062989144,0.0608417835810529,0.0590523338048091,0.0595011876484561,0.0550369741786883,0.0534468487643372,0.0552176505664878,0.058555315574754,0.0450745183569611,0.0460144085521729,0.0448326410945517
4107,53590,Normal,922,City,21.0,IL,753869.0,Bloomington,1186.0,McLean,53590.0,Normal,0.158959988,0.148188294,0.167236556,0.177812746,0.187648456,0.171798304,0.160869565,0.157325319,0.146490026,0.131673665,,0.102579219,0.109692742,0.115257794,0.112770847012475,0.11175081192796,0.126054150022193,0.1,0.105698129621575,0.113864994897215,0.116845037384548,0.123049487293803,0.122353275543555,0.104264705882353
4108,25534,Lebanon,923,City,53.0,TN,394902.0,Nashville,1496.0,Wilson,25534.0,Lebanon,0.242999638,0.257372575,0.26828045,0.269913163,0.291416531,0.265952656,0.245677068,0.20280582,0.185269693,0.178553262,0.154667343,0.140796624,0.117711412,0.116283344,0.108936941445265,0.0877465084858905,0.0824512185839458,0.0722346310113846,0.0688561079301887,0.0638916228403113,0.0591362316551967,0.0495682738899943,0.0462077365976679,0.0479322038776087
4109,397383,Johns Creek,924,City,16.0,GA,394347.0,Atlanta,1020.0,Fulton,397383.0,Johns Creek,0.259364411,0.254066898,0.253858875,0.274320131,0.248142372,0.226781462,0.215289902,0.208122295,0.183896249,0.154727318,0.12546365,0.121036386,0.111972357,0.09566855,0.0886003871996356,0.0815022323382649,0.0781441852306613,0.0733466585556618,0.0708034307719237,0.0688329839273235,0.0643249368081583,0.060212411129641,0.0636591478696742,0.0618976036784862
4110,37303,Battle Creek,925,City,30.0,MI,394368.0,Battle Creek,1575.0,Calhoun,37303.0,Battle Creek,0.479542529,0.48879151,0.443214633,0.446707577,0.479295596,0.46485105,0.463893348,0.422671539,0.390166963,0.369607161,,0.350867219,0.360388259,0.348820262,0.361700029363808,0.322488725329897,0.311182817596854,0.296911586074093,0.285108225799147,0.258663474717046,0.232939873090671,0.178955922018594,0.171982416865577,0.162247350452642
4111,13127,Oroville,926,City,9.0,CA,394464.0,Chico,418.0,Butte,13127.0,Oroville,0.446051865,0.466611414,0.507224234,0.502783722,0.485356601,0.458441034,0.443489255,0.404773207,0.381950302,0.341446218,0.300757063,0.292140594,0.260753484,0.248066631,0.215179864545129,0.205176388606586,0.205360032433521,0.193782907076146,0.185330489525744,0.17515654652989,0.151615798258973,0.117126613364847,0.113935147825722,0.108881119735312
4112,398097,Sheboygan,927,City,60.0,WI,395089.0,Sheboygan,2845.0,Sheboygan,398097.0,Sheboygan,0.287820192,0.302597251,0.322430379,0.316752027,0.308491776,0.281387814,0.284735861,0.271061081,0.246790613,0.228149549,0.219961689,0.230996202,0.236498552,0.222710238,0.225181807207539,0.201174769999204,0.175287249501161,0.163471214828157,0.155345998881806,0.153287398085967,0.136687783339681,0.121040029588308,0.111535739034506,0.101561579362097
4113,15471,East Brunswick,928,City,40.0,NJ,394913.0,New York,2802.0,Middlesex,15471.0,East Brunswick,0.207340324,0.19369909,0.179004199,0.20009574,0.193741758,0.177547579,0.176949802,0.182187687,0.180624772,0.20714371,0.171115921,0.150161657,0.110322425,0.097335574,0.0969895109658085,0.0924438234951682,0.0906330296659659,0.0863165332077249,0.0857618651124063,0.0896935273932079,0.0910055404927502,0.0952780441035475,0.0791918253599628,0.0796793392445038
4114,4317,Decatur,929,City,4.0,AL,394523.0,Decatur,1229.0,Morgan,4317.0,Decatur,,,,,,,,0.238924707,0.467182721,0.267393859,0.250766521,0.256959048,0.312553655,0.287707381,0.306963961742093,0.291738582354214,0.272085723993385,0.259381423176921,0.250487438204058,0.24392157108955,0.243717293178053,0.218989779614962,0.193376279873655,0.17545498456881
4115,5465,La Mirada,930,City,9.0,CA,753899.0,Los Angeles-Long Beach-Anaheim,3101.0,Los Angeles,5465.0,La Mirada,0.248796148,0.252037253,0.268702069,0.276319627,0.266048292,0.239072652,0.212728344,0.183119594,0.151212121,0.102437565,0.097447447,0.100161788,0.096208178,0.084402028,0.0754716981132075,0.0749263364669566,0.0717608910193148,0.0646569939428089,0.062446778313937,0.0586337494739795,0.0515622810704778,0.0474907853700028,0.0487940889446536,0.0484968803176404
4116,52391,Hammond,931,City,25.0,LA,394661.0,Hammond,3039.0,Tangipahoa,52391.0,Hammond,0.257615494,0.121976075,0.145816988,0.168621371,0.238435029,0.239530648,0.235216741,0.204438556,0.223164026,0.234368924,,0.185219987,0.213833289,0.21064561,0.221749065684912,0.211125783684843,0.214638538532238,0.209651801186206,0.207660154812104,0.202360012961876,0.208659271068159,0.185789211832418,0.159633234741398,0.127371119130039
4117,16785,Apex,932,City,36.0,NC,395012.0,Raleigh,324.0,Wake,16785.0,Apex,0.149395851,0.139899319,0.138833575,0.137802366,0.146834265,0.135093546,0.139298864,0.133479712,0.124555892,0.102344475,0.092584061,0.091674104,0.07859561,0.071315242,0.081462450344998,0.0720648719926687,0.068405640949797,0.0654429793787235,0.0650752466298664,0.0617055506252477,0.051128036721157,0.0492516832540061,0.0525441308313034,0.0540540482790794
4118,3869,Buckeye,933,City,8.0,AZ,394976.0,Phoenix,2402.0,Maricopa,3869.0,Buckeye,0.713617262,0.69254711,0.694233304,0.647267581,0.609277925,0.533631912,0.463441299,0.446839776,0.428048923,0.3544996,0.306568,0.287474092,0.292679083,0.298327309,0.289961662072746,0.262925200612999,0.249614533925985,0.225529327810098,0.214535558394741,0.203326741529596,0.168326691323075,0.129503713484992,0.124753755583704,0.11803349513754
4119,32409,Lakeville,934,City,31.0,MN,394865.0,Minneapolis-St Paul,971.0,Dakota,32409.0,Lakeville,0.388680363,0.369157957,0.351439274,0.361006164,0.368634031,0.334918276,0.319062685,0.271214972,0.221506442,0.165978774,0.164195018,0.163827655,0.129375951,0.11621074,0.116188452001417,0.105715131773764,0.101654612107401,0.0933963192599154,0.0830878020035357,0.0754104807786845,0.0706125664762655,0.0625620655412115,0.0638989860340539,0.0609768228389536
4120,20164,Richland,935,City,59.0,WA,394741.0,Kennewick,872.0,Benton,20164.0,Richland,0.12561088,0.132406485,0.132646422,0.13007632,0.140317233,0.134619986,0.135118776,0.13361693,0.145552382,0.136918782,,0.108850743,0.12221467,0.13068386,0.0974710754310475,0.0711763757379383,0.0726997169172208,0.069229423614988,0.0697775201079041,0.0722350896918926,0.0552174475944022,0.0551178129684227,0.0637196135577563,0.0611741337900451
4121,6892,Saint Louis Park,936,City,31.0,MN,394865.0,Minneapolis-St Paul,2339.0,Hennepin,6892.0,Saint Louis Park,0.349214182,0.327480677,0.324486929,0.354753395,0.342350929,0.310324137,0.311454188,0.281490725,0.220705146,0.167965994,0.148715824,0.162206556,0.147250331,0.139476001,0.143859852428602,0.133506919285083,0.125380677145582,0.120403516160425,0.114338931258816,0.114883882753843,0.106035270404872,0.0947168984940046,0.091773742390427,0.0982089053985318
4122,41533,Wahiawa,937,City,18.0,HI,753924.0,Urban Honolulu,2347.0,Honolulu,41533.0,Wahiawa,0.149056604,0.146642021,0.149439601,0.162349968,0.171974522,0.166561514,0.157927591,0.135186355,0.115625,0.100176783,0.085628743,0.093142857,0.087719298,0.076392878,0.0680661577608142,0.061282932416953,0.0548258138206739,0.0488225157955198,0.0543352601156069,0.0588235294117647,0.0498839907192575,0.0431235431235431,0.040158371040724,0.0445601851851852
4123,20245,Roseville,938,City,30.0,MI,394532.0,Detroit,1155.0,Macomb,20245.0,Roseville,0.677479546,0.697514011,0.716297787,0.724470416,0.706264775,0.689888591,0.67730044,0.644084789,0.613636364,0.577596741,0.537708272,0.522067715,0.474442379,0.436380626,0.415220949263502,0.381653285756765,0.357568351916909,0.339981447124304,0.348219862585884,0.327720611163081,0.296480074430144,0.263520928045148,0.250195465207193,0.239683794466403
4124,5239,Huntersville,939,City,36.0,NC,394458.0,Charlotte,3102.0,Mecklenburg,5239.0,Huntersville,0.265550239,0.250959929,0.289419595,0.283220555,0.276036597,0.23606781,0.223767383,0.220675557,0.197014925,0.167008497,0.163420335,0.16459421,0.147952824,0.11566078,0.114053925077547,0.0967254883457582,0.0824389780605945,0.0795228628230616,0.0819251946079362,0.080695751354434,0.0771549693829487,0.0713002364066194,0.0782865583456425,0.0772315035799523
4125,46500,Menifee,940,City,9.0,CA,395025.0,Riverside,2832.0,Riverside,46500.0,Menifee,0.576723017,0.578132406,0.607948273,0.61008,0.598535395,0.547175918,0.497152156,0.44843342,0.40204317,0.292618774,0.243393148,0.225050843,0.195142911,0.187609622,0.177076416278571,0.170673472262723,0.166303526249948,0.144773105821133,0.135614994440466,0.142388862632775,0.124778100686303,0.102781140567727,0.103884498171113,0.103431581467367
4126,24117,Cleveland Heights,941,City,44.0,OH,394475.0,Cleveland,2241.0,Cuyahoga,24117.0,Cleveland Heights,0.32438985,0.319377607,0.356353149,0.381776617,0.35356027,0.32195122,0.328099709,0.289456451,0.274085264,0.229304254,0.241892344,0.23980344,0.216760145,0.208856576,0.216913090515687,0.210468406161584,0.192795937797525,0.181044176706827,0.194466914738715,0.19588638589618,0.190337224383917,0.15932092719556,0.156199677938808,0.152609776304888
4127,46291,Logan,942,City,55.0,UT,394800.0,Logan,422.0,Cache,46291.0,Logan,,,,,,,,,,,,,,,,,,,,,0.189530685920578,0.173160173160173,0.177230769230769,0.167237834132968
4128,47830,Starkville,943,City,34.0,MS,395124.0,Starkville,2818.0,Oktibbeha,47830.0,Starkville,,,,,,,,,,,,,,,0.131981501245108,0.104529616724739,0.0921341272328424,0.0918334922148078,0.0970625798212005,0.0995810505961972,0.101362052581565,0.0880179890780597,0.0931818181818182,0.0888888888888889
4129,30785,Castro Valley,944,City,9.0,CA,395057.0,San Francisco,1510.0,Alameda,30785.0,Castro Valley,0.259437592,0.254413912,0.261543462,0.293516627,0.264864233,0.234075857,0.211616427,0.183525666,0.153936264,0.102792557,0.086226344,0.084712495,0.066225646,0.058968862,0.0516879860063004,0.0495438347295247,0.043691576061019,0.0378975971291462,0.035032086895919,0.0390838196647816,0.0347774594135631,0.0295770213194918,0.0326979237447882,0.0319369325349855
4130,37086,Aliso Viejo,945,City,9.0,CA,753899.0,Los Angeles-Long Beach-Anaheim,1286.0,Orange,37086.0,Aliso Viejo,0.249490957,0.25651398,0.332299988,0.336617011,0.342581423,0.312235266,0.289582322,0.244477538,0.197963801,0.109155796,0.086940205,0.087943088,0.084151129,0.098582871,0.0832963456132564,0.0859168469118001,0.0858513189448441,0.0785663422739141,0.0819926111309737,0.0619448063484543,0.0604010917289664,0.0565086982603479,0.0574100378787879,0.0591708845504941
4131,50450,Olive Branch,946,City,34.0,MS,394849.0,Memphis,983.0,DeSoto,50450.0,Olive Branch,0.226590258,0.358423758,0.366163349,0.319851232,,0.350667441,,0.316157309,0.279294516,0.239749498,0.250902093,0.242560759,0.261280416,0.276066351,0.263511799035778,0.250427447851362,0.225124811331708,0.201619528224387,0.199225170227753,0.185211350523961,0.178995648594614,0.154019445103154,0.152538505419281,0.146502949319851
4132,47071,Perth Amboy,947,City,40.0,NJ,394913.0,New York,2802.0,Middlesex,47071.0,Perth Amboy,0.465428571,0.444985673,0.461976645,0.496264368,0.446355685,0.374674008,0.332948311,0.32856726,0.367703704,0.436557232,0.438916691,0.417024705,0.344354839,0.324622845,0.314485572719324,0.315165876777251,0.30948595654478,0.294198139025725,0.291804180418042,0.274202420242024,0.272801747678864,0.236072807501379,0.205332600329852,0.20140252454418
4133,29898,Delaware,948,City,44.0,OH,394492.0,Columbus,2249.0,Delaware,29898.0,Delaware,0.331699832,0.303673657,0.315596876,0.315342929,0.3026984,0.271550716,0.249835921,0.218567017,0.199075523,0.173588779,0.164900445,0.159076346,0.135408695,0.129054058,0.124471267594109,0.110225719689104,0.0935629311337607,0.0874524714828897,0.0799096138044371,0.0810838341652236,0.0661426967439012,0.060895461080304,0.0628617853153245,0.059836150575547
4134,29143,Lincoln,949,City,9.0,CA,395045.0,Sacramento,1325.0,Placer,29143.0,Lincoln,0.455650664,0.453905961,0.47460337,0.472702229,0.455178526,0.399797443,0.36308642,0.319694073,0.267797049,0.186367118,0.151395892,0.147786855,0.121706865,0.109398125,0.105696636925189,0.091150954308849,0.0859138533178114,0.0767637242490505,0.0663076405250757,0.0683578403861264,0.0601086710436948,0.0555619331879233,0.0558513651297156,0.0510932105868815
4135,398881,Grand Blanc Township,950,City,30.0,MI,394596.0,Flint,1721.0,Genesee,398881.0,Grand Blanc Township,0.56893836,0.524968394,0.502208666,0.540302267,0.497249841,0.447515595,0.439385747,0.380590534,0.327234652,0.288529887,,0.262898968,0.241184767,0.220896947,0.231929277171087,0.222014925373134,0.215443279313632,0.23233636757694,0.233743409490334,0.228910369068541,0.210667861945316,0.216845878136201,0.0862533692722372,0.0872380952380952
4136,41319,Twin Falls,951,City,20.0,ID,395173.0,Twin Falls,3045.0,Twin Falls,41319.0,Twin Falls,,,0.362973761,0.337647929,0.342276017,0.315221531,0.313201703,0.290631229,0.257687075,0.174329768,,0.180824373,0.175295989,0.167503587,0.179661016949153,0.17020218760358,0.160181147266018,0.153187919463087,0.153154681139756,0.148717948717949,0.151174844505874,0.151234027656223,0.101866752494368,0.0996983914209115
4137,45324,Fort Washington,952,City,27.0,MD,395209.0,Washington,3246.0,Prince Georges,45324.0,Fort Washington,0.552842192,0.580678209,0.595087001,0.606218676,0.599384931,0.543576105,0.530733102,0.477263332,0.47381677,0.414814815,0.395737568,0.408193277,0.379452055,0.362600253,0.346275752773376,0.342227144583165,0.323198540589845,0.295135688684076,0.281100726895119,0.284573916649388,0.256267981915331,0.198596201486375,0.184300675345013,0.193070866141732
4138,6137,New Albany,953,City,22.0,IN,394807.0,Louisville/Jefferson County,514.0,Floyd,6137.0,New Albany,0.210102096,0.22872988,0.221697477,0.216391669,0.225220339,0.214152165,0.226090604,0.245773547,0.245864233,0.193298969,0.176907397,0.166499785,0.175927262,0.184528137,0.188181670193716,0.154416911661767,0.140509915014164,0.148548662492886,0.135967379077615,0.1265625,0.10608646188851,0.13363923143103,0.106249145357582,0.0946100917431193
4139,398631,Hempfield Township,954,City,47.0,PA,394982.0,Pittsburgh,3200.0,Westmoreland,398631.0,Hempfield Township,0.236925932,0.244962452,0.226860415,0.208251599,0.194602291,0.194315329,0.186982694,0.166333036,0.154468243,0.138673205,0.130433044,0.133042994,0.129600273,0.129566595,0.190104573123147,0.190537098560354,0.170382250735098,0.148571428571429,0.124293785310734,0.113636363636364,0.12,0.0632183908045977,0.0747126436781609,0.0681818181818182
4140,32992,Mount Vernon,955,City,59.0,WA,394890.0,Mount Vernon,1393.0,Skagit,32992.0,Mount Vernon,0.336399346,0.336826478,0.377603513,0.410083337,0.4181731,0.374563858,0.373321551,0.353201301,0.341917742,0.303597996,0.288309124,0.278151902,0.241848233,0.226996217,0.21678531868282,0.185173635838199,0.147824940729108,0.121265280475345,0.108970765795098,0.102234340010832,0.0755638730373544,0.064057300634043,0.0600905460998629,0.0601898378106153
4141,33306,Palm Desert,956,City,9.0,CA,395025.0,Riverside,2832.0,Riverside,33306.0,Palm Desert,0.283944436,0.302689947,0.301450012,0.294166741,0.283683721,0.269808946,0.256417267,0.232101622,0.216152776,0.185584146,0.167153273,0.132232273,0.119909254,0.118995339,0.11560711927714,0.112578281774,0.114499507325559,0.109616914847175,0.103990163042257,0.108410195312871,0.113264637642178,0.122306132374304,0.112853163775839,0.108672569582207
4142,11022,Cuyahoga Falls,957,City,44.0,OH,394304.0,Akron,1404.0,Summit,11022.0,Cuyahoga Falls,0.357794297,0.328683983,0.336836372,0.3295753,0.327183192,0.292871466,0.28709249,0.272661854,0.246466428,0.209189752,0.200648797,0.209605395,0.198021248,0.18369645,0.190395363516566,0.164222831505539,0.148762054821913,0.135079875219268,0.124692391543969,0.120022507550442,0.111462359788706,0.0956808229202389,0.0925649772033134,0.0921089659045103
4143,38718,Glenview,958,City,21.0,IL,394463.0,Chicago,139.0,Cook,38718.0,Glenview,0.23188355,0.225871118,0.244201874,0.264714407,0.239453198,0.210024917,0.205630532,0.213186473,0.205340826,0.199826355,0.145661292,0.131327051,0.138220926,0.117378801,0.111373174145474,0.114941764342502,0.106387728652619,0.0966438208445797,0.0988427749010019,0.102435985464914,0.0936950705286157,0.0909633057500426,0.0865262682486684,0.0896212099529419
4144,25646,Longwood,959,City,14.0,FL,394943.0,Orlando,2538.0,Seminole,25646.0,Longwood,0.414255905,0.40716437,0.403890344,0.413927502,0.403713944,0.355975836,0.335275367,0.295816963,0.280112999,0.242012141,0.206610024,0.201071063,0.185017574,0.163056916,0.148961787766161,0.142740755925713,0.12693622034857,0.114027562932694,0.10245894428103,0.0974542821162167,0.0864098724360141,0.0739032980963616,0.0650909550378588,0.0629578035828726
4145,42464,Draper,960,City,55.0,UT,395053.0,Salt Lake City,2840.0,Salt Lake,42464.0,Draper,0.315289649,0.363294118,0.351177394,0.339074103,0.315948481,0.269024313,0.241586349,0.230251838,0.194011976,0.174640105,0.154092853,0.157056732,0.190609889,0.200749883,0.195892302381774,0.192659219498041,0.179356529334692,0.163398692810458,0.162096195262024,0.152027511104743,0.148534667619728,0.137232194557035,0.138326876165877,0.136436597110754
4146,27747,Wallingford,961,City,11.0,CT,394908.0,New Haven,2815.0,New Haven,27747.0,Wallingford,0.194248299,0.168532098,0.189470974,0.204980105,0.204107996,0.185695709,0.18553378,0.180232558,0.174657087,0.149923664,0.150443668,0.158406608,0.160594696,0.135579623,0.142192192192192,0.127463527002815,0.123353138723844,0.121597096188748,0.127172918572736,0.134345947361529,0.127740580280951,0.0921122286924299,0.0983395546402368,0.100638977635783
4147,52905,Lawrence,962,City,22.0,IN,394705.0,Indianapolis,1165.0,Marion,52905.0,Lawrence,0.222549152,0.29080899,0.261598308,0.256482893,0.253065141,0.21262013,0.214835278,0.197359723,0.164918466,0.146720365,0.110420254,0.104881554,0.145500825,0.138447171,0.146995531878646,0.120122754541471,0.103743602631498,0.113206751237207,0.126775327523178,0.126818770446125,0.127367445846137,0.107819973021964,0.106956540011216,0.103911974929289
4148,52587,Howell,963,City,30.0,MI,394532.0,Detroit,2959.0,Livingston,52587.0,Howell,0.509287221,0.501709257,0.48018048,0.462617555,0.454819018,0.427391663,0.41780893,0.351905123,0.313029389,0.233732747,0.204370411,0.194780105,0.152435353,0.135570231,0.118685602437823,0.102312547555463,0.0916475549109325,0.0792644431526689,0.0740812261067587,0.0722398208982863,0.0604463040955056,0.0446329375490322,0.0446350431018256,0.0472339398208933
4149,32912,Moline,964,City,21.0,IL,394520.0,Davenport,3119.0,Rock Island,32912.0,Moline,0.231321839,0.219627507,0.222988506,0.243342113,0.237615081,0.228587963,0.199254053,0.185712211,0.195973949,0.154645208,0.153429867,0.163464296,0.147265282,0.132429313,0.130421265350536,0.128508334520587,0.132471957972455,0.126518942101501,0.128278629783575,0.124480733419281,0.124567474048443,0.11589164131537,0.113750899928006,0.111749963143152
4150,52387,Hamilton Township,965,City,40.0,NJ,395164.0,Trenton,1201.0,Mercer,52387.0,Hamilton Township,0.421658986,0.404095278,0.401467505,0.409455466,0.433192389,0.417847325,0.420046719,0.422772912,0.43445122,0.443763676,0.419033167,0.393051031,0.338880484,0.303619442,0.316708229426434,0.295482546201232,0.288888888888889,0.266779231743352,0.260906757912746,0.24484480138919,0.23945462292288,0.157418389212293,0.154049043943586,0.154396830178409
4151,48438,West Seneca,966,City,43.0,NY,394425.0,Buffalo,157.0,Erie,48438.0,West Seneca,0.117069243,0.103526002,0.100243309,0.118795769,0.114770134,0.094418362,0.084793273,0.080014099,0.068935428,0.075066189,0.073750383,0.074790957,0.066842842,0.060946652,0.0590042030391206,0.0498889711324944,0.0485860409145608,0.0509212244305817,0.057649667405765,0.0604826546003017,0.0548632218844985,0.0411503747896589,0.0350133458941749,0.0343976554064476
4152,37111,Altoona,967,City,47.0,PA,394321.0,Altoona,387.0,Blair,37111.0,Altoona,0.144782262,0.20266997,0.213807075,0.206135133,0.203551689,0.182320679,0.189016687,0.187043302,0.176838131,0.174943379,0.187955836,0.193292995,0.204336603,0.17226072,0.185599680338597,0.16897963255616,0.165661139778434,0.159806689499794,0.166421162371215,0.162986198719137,0.15235309430765,0.148879765946778,0.147704664138239,0.133516936515549
4153,26938,Sammamish,968,City,59.0,WA,395078.0,Seattle,207.0,King,26938.0,Sammamish,0.125176882,0.135119877,0.151532918,0.167281321,0.144526015,0.127676002,0.126102852,0.112411965,0.095011776,0.070719962,0.064276475,0.065993522,0.059568992,0.056042395,0.0559446758527992,0.0559909698049426,0.0500336756829694,0.0477949642187032,0.0468974913333603,0.0487387338784296,0.0356204449751437,0.03313944715081,0.0381391838233807,0.036913766136326
4154,29592,Spanaway,969,City,59.0,WA,395078.0,Seattle,1322.0,Pierce,29592.0,Spanaway,0.6205144,0.615608263,0.641147591,0.660105184,0.667760704,0.630727763,0.620586475,0.594467244,0.558392506,0.460176991,0.412462006,0.414963848,0.370071685,0.322066997,0.298215671062839,0.267760322535799,0.208908045977011,0.168433113720997,0.143285714285714,0.134,0.100416666666667,0.0809119977756152,0.0742154368108567,0.0768251273344652
4155,397790,Town of Elmira,970,City,43.0,NY,394568.0,Elmira,1610.0,Chemung,397790.0,Town of Elmira,0.142319924,0.14026394,0.128041413,0.118835371,0.118843303,0.122643712,0.119310025,0.114404677,0.101094146,0.108741473,0.126867305,0.133186839,0.13980165,0.140536393,0.164229916810665,0.142691229553737,0.144368659215476,0.150103547353991,0.152661870682323,0.146956440718311,0.159004610228038,0.14919088644272,0.157493761959289,0.15390675174369
4156,398449,Washington Township,971,City,40.0,NJ,394974.0,Philadelphia,2929.0,Gloucester,398449.0,Washington Township,0.314435995,0.281669771,0.275739558,0.29054039,0.296961835,0.286877328,0.286565108,0.27547107,0.273171725,0.283283446,0.265731153,0.242477795,0.204747342,0.190717912,0.208595041322314,0.185437030740898,0.181753487048107,0.181273897510549,0.171691979099335,0.166142434071997,0.16062950824673,0.136460449637496,0.136398771980962,0.135925266730694
4157,44955,Doral,972,City,14.0,FL,394856.0,Miami-Fort Lauderdale,2964.0,Miami-Dade,44955.0,Doral,0.469559722,0.4578693,0.448290329,0.442237882,0.378301681,0.355304039,0.340664273,0.320663442,0.297477392,0.253814147,0.229063458,0.218721038,0.18897824,0.175855028,0.160102739726027,0.165297245045916,0.155403757013906,0.144952334392569,0.145626242544732,0.144357596482658,0.141338487557381,0.143484626647145,0.14275166133399,0.149320148331273
4158,41098,Strongsville,973,City,44.0,OH,394475.0,Cleveland,2241.0,Cuyahoga,41098.0,Strongsville,0.19046429,0.179712919,0.193597274,0.207497926,0.186786332,0.156819535,0.160021394,0.144273854,0.141656862,0.123539185,0.1112511,0.109953227,0.102949232,0.092361734,0.0936006485292616,0.0921111588885192,0.0790892891995371,0.0706700046802535,0.0735769783676171,0.0690161458040663,0.0626908481739912,0.0570880677176744,0.0547939021560316,0.0542135872308163
